刑法犯総数,山口県,403,829,1256,1753,2219,2619,3077,3471,3871,4324,4760,5196
刑法犯総数,徳島県,203,423,725,978,1246,1500,1778,2032,2267,2591,2900,3111
刑法犯総数,香川県,415,776,1242,1596,2066,2473,2891,3261,3678,4121,4548,4962
刑法犯総数,愛媛県,678,1252,1915,2500,3158,3781,4421,5053,5658,6296,6846,7446
刑法犯総数,高知県,281,572,858,1171,1478,1771,2045,2323,2685,2988,3289,3562
刑法犯総数,福岡県,2798,5333,8031,10908,14283,16996,20005,22972,25914,29126,31966,34520
刑法犯総数,佐賀県,258,486,730,998,1321,1649,1925,2218,2493,2816,3101,3400
刑法犯総数,長崎県,304,572,839,1139,1418,1714,1966,2250,2551,2832,3112,3394
刑法犯総数,熊本県,497,1052,1650,2215,2731,3335,3899,4488,4992,5537,6073,6498
刑法犯総数,大分県,231,435,664,929,1184,1428,1692,1960,2215,2512,2752,3018
刑法犯総数,宮崎県,293,537,866,1212,1556,1856,2201,2569,2923,3325,3676,3993
刑法犯総数,鹿児島県,419,818,1247,1714,2180,2641,3136,3557,4127,4760,5269,5776
刑法犯総数,沖縄県,491,1000,1501,2038,2542,3130,3737,4308,4861,5478,6041,6514
,,,,,,,,,,,,,
罪名,都道府県,1,2,3,4,5,6,7,8,9,10,11,12
窃盗犯総数,全国,41019,79655,122269,165892,213989,257183,305156,351137,398758,445457,489471,532565
窃盗犯総数,北海道,896,1769,2781,3972,5618,6987,8588,10146,11826,13295,14401,15304
窃盗犯総数,青森県,139,288,469,672,844,1103,1309,1510,1767,1986,2162,2322
窃盗犯総数,岩手県,148,302,455,616,820,997,1187,1383,1618,1800,1995,2151
窃盗犯総数,宮城県,735,1392,2210,2909,3691,4445,5288,6027,6808,7610,8500,9336
窃盗犯総数,秋田県,71,158,272,396,543,724,883,1006,1161,1370,1493,1577
窃盗犯総数,山形県,133,272,413,587,772,940,1118,1342,1588,1777,1944,2098
窃盗犯総数,福島県,492,908,1432,1999,2582,3093,3649,4342,5102,5649,6199,6739
窃盗犯総数,東京都,5621,10982,16613,22454,28838,34933,41794,48143,54534,61150,67104,73988
窃盗犯総数,茨城県,1164,2415,3921,5326,6624,7795,9064,10414,11661,12909,14377,15756
窃盗犯総数,栃木県,657,1399,2121,2850,3585,4225,4949,5592,6307,6985,7727,8458
窃盗犯総数,群馬県,615,1261,1836,2520,3324,3945,4600,5259,5911,6612,7396,8095
窃盗犯総数,埼玉県,3265,6242,9592,12670,16408,19841,23404,26782,30263,33739,37124,40545
窃盗犯総数,千葉県,2446,4653,7043,9707,12480,14951,17877,20589,23311,25869,28430,31026
窃盗犯総数,神奈川県,2211,4228,6639,9107,11836,14270,17092,19799,22532,25135,27804,30381
窃盗犯総数,新潟県,422,955,1552,2160,2793,3406,4148,4774,5453,6178,6779,7344
窃盗犯総数,山梨県,220,424,655,925,1177,1417,1724,2042,2377,2606,2806,3016
窃盗犯総数,長野県,408,797,1490,1957,2508,3075,3557,3993,4712,5306,5841,6245
窃盗犯総数,静岡県,969,1881,2841,3854,4954,5917,6936,7970,9021,9975,10954,11970
窃盗犯総数,富山県,167,378,621,865,1173,1444,1697,1935,2190,2502,2798,3030
窃盗犯総数,石川県,187,390,644,925,1255,1644,2022,2317,2609,2941,3210,3491
窃盗犯総数,福井県,153,290,476,690,891,1065,1251,1438,1601,1790,1959,2128
窃盗犯総数,岐阜県,738,1366,2112,2795,3597,4276,5100,5818,6648,7356,8052,8804
窃盗犯総数,愛知県,2840,5482,8205,11165,14318,16870,19986,22966,26058,28839,31494,34295
窃盗犯総数,三重県,587,1098,1742,2330,3065,3628,4249,4889,5589,6326,6944,7545
窃盗犯総数,滋賀県,350,676,1063,1511,1918,2298,2719,3119,3554,3972,4345,4748
窃盗犯総数,京都府,996,1827,2777,3716,4679,5596,6521,7415,8460,9481,10327,11080
窃盗犯総数,大阪府,5279,10023,15021,20192,26226,31537,37638,43391,49259,54929,60057,64705
窃盗犯総数,兵庫県,2076,4178,6333,8473,10879,12948,15291,17617,19937,22330,24636,26779
窃盗犯総数,奈良県,346,636,1012,1429,1857,2234,2605,2930,3293,3695,4071,4400
窃盗犯総数,和歌山県,245,460,687,929,1175,1387,1627,1890,2168,2419,2617,2853
窃盗犯総数,鳥取県,93,186,327,453,608,757,880,1002,1144,1286,1444,1522
窃盗犯総数,島根県,99,287,467,613,751,914,1054,1194,1337,1488,1600,1701
窃盗犯総数,岡山県,467,923,1452,2027,2614,3150,3708,4240,4875,5454,6064,6620
窃盗犯総数,広島県,740,1394,2062,2880,3721,4493,5337,6127,6930,7802,8519,9231
窃盗犯総数,山口県,269,551,848,1182,1489,1749,2054,2315,2585,2881,3175,3493
窃盗犯総数,徳島県,160,322,524,708,916,1104,1328,1530,1709,1929,2190,2352
窃盗犯総数,香川県,308,578,895,1128,1431,1680,1950,2182,2458,2750,3049,3324
窃盗犯総数,愛媛県,463,862,1330,1734,2181,2562,3001,3426,3838,4271,4640,5064
窃盗犯総数,高知県,197,400,623,852,1078,1298,1499,1722,2005,2229,2459,2653
窃盗犯総数,福岡県,1971,3703,5589,7524,9846,11660,13699,15852,17910,20032,22061,23864
窃盗犯総数,佐賀県,185,360,542,742,979,1234,1434,1648,1844,2083,2280,2509
窃盗犯総数,長崎県,202,379,547,747,919,1123,1282,1448,1626,1812,1992,2180
窃盗犯総数,熊本県,324,695,1110,1505,1876,2311,2695,3108,3469,3862,4233,4539
窃盗犯総数,大分県,148,290,448,629,791,938,1111,1287,1459,1643,1811,1988
窃盗犯総数,宮崎県,202,361,606,876,1118,1325,1587,1855,2106,2402,2662,2898
窃盗犯総数,鹿児島県,293,567,867,1226,1563,1879,2226,2538,2955,3452,3814,4184
窃盗犯総数,沖縄県,322,667,1004,1365,1678,2015,2438,2825,3190,3550,3932,4234
,,,,,,,,,,,,,
罪名,都道府県,1,2,3,4,5,6,7,8,9,10,11,12
重要犯罪総数,全国,676,1388,2159,2937,3821,4709,5689,6560,7457,8297,9120,9899
重要犯罪総数,北海道,13,39,62,80,116,148,177,208,232,259,276,301
重要犯罪総数,青森県,7,15,19,19,23,24,26,31,40,43,46,51
重要犯罪総数,岩手県,6,10,14,24,30,35,42,46,52,55,59,63
重要犯罪総数,宮城県,9,14,27,35,46,62,83,103,122,136,142,151
重要犯罪総数,秋田県,2,3,4,6,12,14,14,15,15,18,23,27
重要犯罪総数,山形県,2,4,6,10,13,16,20,25,29,32,33,37
重要犯罪総数,福島県,5,12,21,25,34,42,54,56,67,72,83,91
重要犯罪総数,東京都,99,192,305,412,532,655,785,909,1037,1151,1266,1374
重要犯罪総数,茨城県,15,36,53,77,89,101,117,138,149,162,183,200
重要犯罪総数,栃木県,7,16,24,30,40,46,54,61,70,73,81,83
重要犯罪総数,群馬県,9,16,24,30,45,55,62,74,89,102,112,121
重要犯罪総数,埼玉県,55,106,168,242,299,377,454,532,623,703,757,810
重要犯罪総数,千葉県,29,64,107,150,199,240,288,335,372,424,461,500
重要犯罪総数,神奈川県,31,69,109,144,201,251,314,378,434,473,526,582
重要犯罪総数,新潟県,12,17,28,42,59,79,90,100,105,112,120,128
重要犯罪総数,山梨県,2,6,6,10,16,20,25,30,34,35,36,38
重要犯罪総数,長野県,5,13,19,29,33,39,47,56,61,73,88,100
重要犯罪総数,静岡県,21,42,59,79,108,133,167,193,214,245,266,292
重要犯罪総数,富山県,3,6,10,13,16,18,25,32,37,40,41,44
重要犯罪総数,石川県,4,10,14,19,21,25,29,34,43,45,49,56
重要犯罪総数,福井県,2,4,6,8,9,11,13,16,19,23,25,26
重要犯罪総数,岐阜県,5,14,27,40,46,54,63,71,80,89,95,110
重要犯罪総数,愛知県,48,99,140,182,242,296,375,421,478,537,594,653
重要犯罪総数,三重県,1,5,12,18,30,39,43,50,63,65,73,77
重要犯罪総数,滋賀県,6,17,28,35,43,48,54,72,78,91,100,107
重要犯罪総数,京都府,19,33,55,64,78,102,117,130,143,154,168,184
重要犯罪総数,大阪府,92,177,270,368,487,615,753,850,964,1069,1192,1297
重要犯罪総数,兵庫県,44,82,137,186,235,286,341,389,459,528,583,622
重要犯罪総数,奈良県,4,11,18,30,42,48,61,63,70,77,86,94
重要犯罪総数,和歌山県,3,8,9,12,17,28,32,36,39,40,45,49
重要犯罪総数,鳥取県,2,3,5,8,8,11,13,14,15,16,19,22
重要犯罪総数,島根県,4,6,11,13,15,16,20,22,25,25,26,28
重要犯罪総数,岡山県,9,23,30,39,52,63,69,80,87,95,111,115
重要犯罪総数,広島県,13,29,48,70,91,117,150,173,190,212,227,237
重要犯罪総数,山口県,4,14,17,26,29,37,41,43,48,51,51,54
重要犯罪総数,徳島県,2,7,13,14,18,18,20,23,24,26,29,30
重要犯罪総数,香川県,6,19,30,31,38,45,51,57,62,68,72,76
重要犯罪総数,愛媛県,6,14,17,26,36,43,50,61,63,67,70,74
重要犯罪総数,高知県,1,7,10,12,16,19,24,25,27,34,36,41
重要犯罪総数,福岡県,34,58,101,145,187,221,268,308,354,385,424,471
重要犯罪総数,佐賀県,4,7,12,14,19,23,26,33,36,39,42,48
重要犯罪総数,長崎県,1,8,11,16,21,25,29,33,44,48,49,58
重要犯罪総数,熊本県,2,6,9,17,23,32,41,51,56,65,76,81
重要犯罪総数,大分県,7,10,13,20,24,26,31,37,43,51,59,63
重要犯罪総数,宮崎県,2,3,7,9,12,15,19,22,25,32,37,40
重要犯罪総数,鹿児島県,9,11,14,18,24,32,46,53,58,63,76,80
重要犯罪総数,沖縄県,10,23,30,40,47,59,66,71,82,94,107,113
,,,,,,,,,,,,,
罪名,都道府県,1,2,3,4,5,6,7,8,9,10,11,12
殺人,全国,83,162,256,336,411,488,583,651,739,809,883,950
殺人,北海道,6,10,12,14,15,19,22,25,28,31,32,33
殺人,青森県,3,4,4,4,4,4,4,6,7,7,8,9
殺人,岩手県,1,2,2,5,7,7,7,8,9,9,9,10
殺人,宮城県,0,1,4,5,5,7,7,9,10,11,11,12
殺人,秋田県,0,0,0,0,1,2,2,3,3,3,5,5
殺人,山形県,1,1,2,3,4,4,4,5,5,5,5,5
殺人,福島県,1,1,1,1,1,1,1,1,1,2,2,5
殺人,東京都,7,16,33,42,51,57,69,76,86,95,101,108
殺人,茨城県,3,5,5,9,9,11,13,16,18,20,21,22
殺人,栃木県,0,3,6,8,9,11,12,13,15,15,16,17
殺人,群馬県,2,3,4,4,6,6,8,8,11,11,12,13
殺人,埼玉県,9,18,24,29,32,40,43,54,63,68,70,78
殺人,千葉県,3,8,12,14,19,26,32,37,40,42,47,47
殺人,神奈川県,3,7,10,13,21,24,29,34,42,43,49,51
殺人,新潟県,0,0,3,7,8,10,11,11,13,13,15,15
殺人,山梨県,0,0,0,0,1,1,3,3,3,3,3,4
殺人,長野県,0,1,1,2,2,4,5,5,6,7,10,11
殺人,静岡県,3,6,8,9,14,17,21,22,24,29,30,34
殺人,富山県,0,2,3,3,3,4,5,5,8,10,10,11
殺人,石川県,1,1,1,1,1,2,2,2,2,2,2,2
殺人,福井県,1,1,1,1,1,2,2,3,5,6,8,9
殺人,岐阜県,2,5,5,7,7,8,8,10,13,13,13,14
殺人,愛知県,5,10,16,19,25,29,37,40,45,49,56,64
殺人,三重県,0,0,1,1,2,3,4,4,4,4,5,6
殺人,滋賀県,0,0,1,1,2,2,4,5,6,7,8,9
殺人,京都府,0,1,4,4,4,4,8,8,9,9,10,10
殺人,大阪府,16,25,44,60,71,82,90,99,109,121,128,133
殺人,兵庫県,4,5,7,15,16,17,19,23,28,37,42,44
殺人,奈良県,0,2,2,3,3,4,4,4,4,4,5,6
殺人,和歌山県,0,0,0,1,1,2,4,5,6,6,6,6
殺人,鳥取県,1,1,1,1,1,1,1,1,1,1,3,4
殺人,島根県,1,1,2,2,2,2,3,3,3,3,3,4
殺人,岡山県,0,1,2,4,7,7,8,9,9,12,12,13
殺人,広島県,1,1,2,2,3,4,9,9,12,13,15,15
殺人,山口県,1,2,3,7,7,8,10,10,10,12,12,12
殺人,徳島県,1,1,1,1,1,1,2,2,2,2,3,3
殺人,香川県,1,2,3,3,4,4,6,6,6,6,7,7
殺人,愛媛県,1,2,3,3,3,3,4,4,4,4,4,4
殺人,高知県,0,1,1,2,2,2,2,2,2,3,4,7
殺人,福岡県,1,4,9,10,15,19,25,25,27,28,32,37
殺人,佐賀県,2,2,2,2,2,3,3,4,5,5,6,6
殺人,長崎県,0,0,1,1,1,2,3,3,4,4,4,5
殺人,熊本県,0,0,2,2,4,4,4,4,5,5,6,6
殺人,大分県,0,1,2,4,4,4,4,5,5,6,7,7
殺人,宮崎県,0,0,0,0,1,1,2,2,2,2,2,2
殺人,鹿児島県,0,0,1,1,1,4,7,7,7,8,9,9
殺人,沖縄県,2,5,5,6,8,9,10,11,12,13,15,16
,,,,,,,,,,,,,
罪名,都道府県,1,2,3,4,5,6,7,8,9,10,11,12
強盗,全国,130,249,357,474,617,753,893,1020,1148,1262,1387,1511
強盗,北海道,0,7,9,14,21,28,38,42,46,48,50,54
強盗,青森県,0,0,0,0,0,0,0,0,0,0,1,3
強盗,岩手県,0,0,0,1,2,2,3,3,4,4,5,5
強盗,宮城県,1,2,3,3,5,6,6,10,15,18,20,21
強盗,秋田県,1,1,1,1,1,1,1,1,1,2,2,2
強盗,山形県,0,0,0,0,0,0,0,0,0,0,0,0
強盗,福島県,3,5,5,5,7,7,8,10,13,14,18,18
強盗,東京都,26,45,59,77,103,123,142,165,188,207,230,255
強盗,茨城県,4,8,12,19,21,25,29,33,35,37,39,41
強盗,栃木県,3,5,5,7,7,7,8,8,10,11,12,13
強盗,群馬県,1,2,3,5,8,9,9,11,12,14,16,19
強盗,埼玉県,17,28,42,54,64,75,87,95,104,118,126,137
強盗,千葉県,5,12,23,30,38,43,53,58,65,71,75,84
強盗,神奈川県,4,10,20,28,37,47,58,73,84,91,96,109
強盗,新潟県,1,1,2,5,5,7,8,9,10,11,11,11
強盗,山梨県,0,1,1,1,1,2,4,5,5,5,5,5
強盗,長野県,1,4,5,6,6,6,7,9,10,14,15,16
強盗,静岡県,3,9,11,13,17,22,26,29,30,33,35,37
強盗,富山県,1,1,1,2,3,3,4,5,5,5,5,5
強盗,石川県,0,1,1,1,1,1,3,3,3,3,3,3
強盗,福井県,0,0,0,1,1,1,1,1,1,1,1,1
強盗,岐阜県,2,3,4,7,9,12,14,15,18,19,19,22
強盗,愛知県,13,22,29,36,46,56,72,80,87,91,105,114
強盗,三重県,0,1,1,1,3,5,6,9,11,12,16,16
強盗,滋賀県,1,1,2,3,4,5,7,9,9,12,14,15
強盗,京都府,5,10,15,19,21,24,27,30,32,33,34,36
強盗,大阪府,18,29,43,58,74,95,116,126,149,166,193,208
強盗,兵庫県,5,11,20,23,31,38,42,49,55,62,69,77
強盗,奈良県,0,0,1,1,1,1,2,2,3,3,3,3
強盗,和歌山県,0,1,1,2,4,6,6,6,6,6,6,8
強盗,鳥取県,0,0,0,0,0,1,1,1,1,1,1,1
強盗,島根県,1,1,2,2,3,4,4,4,4,4,5,5
強盗,岡山県,2,5,5,5,8,11,11,13,14,17,19,19
強盗,広島県,2,3,4,5,5,9,10,11,16,18,20,22
強盗,山口県,0,0,0,0,1,1,1,3,4,4,4,5
強盗,徳島県,0,0,2,2,4,4,4,6,6,7,7,7
強盗,香川県,1,2,2,2,3,3,4,5,5,7,8,8
強盗,愛媛県,1,2,2,2,4,4,4,5,5,5,5,5
強盗,高知県,0,1,2,2,3,4,4,4,4,5,5,5
強盗,福岡県,4,7,11,18,29,33,34,39,44,46,47,52
強盗,佐賀県,0,0,0,0,0,1,1,2,2,3,4,4
強盗,長崎県,0,0,0,0,0,0,0,0,1,1,1,2
強盗,熊本県,0,0,0,1,2,3,4,5,5,5,6,6
強盗,大分県,1,1,1,3,4,4,6,6,6,6,8,8
強盗,宮崎県,0,0,0,0,0,0,0,0,0,2,1,1
強盗,鹿児島県,2,3,3,3,3,4,8,8,8,8,9,9
強盗,沖縄県,1,4,4,6,7,10,10,12,12,12,13,14
,,,,,,,,,,,,,
罪名,都道府県,1,2,3,4,5,6,7,8,9,10,11,12
強盗殺人,全国,52,91,126,159,206,234,278,312,348,386,428,461
強盗殺人,北海道,0,3,4,6,8,9,11,13,13,14,15,17
強盗殺人,青森県,0,0,0,0,0,0,0,0,0,0,1,2
強盗殺人,岩手県,0,0,0,0,0,0,1,1,2,2,2,2
強盗殺人,宮城県,0,1,1,1,1,1,1,1,1,1,2,3
強盗殺人,秋田県,1,1,1,1,1,1,1,1,1,1,1,1
強盗殺人,山形県,0,0,0,0,0,0,0,0,0,0,0,0
強盗殺人,福島県,0,1,1,1,2,2,3,4,6,6,7,7
強盗殺人,東京都,4,8,11,14,16,20,22,29,36,40,47,58
強盗殺人,茨城県,1,4,5,8,9,11,13,16,16,17,18,19
強盗殺人,栃木県,1,3,3,4,4,4,4,4,6,7,7,8
強盗殺人,群馬県,0,1,2,2,5,5,5,5,6,8,9,11
強盗殺人,埼玉県,9,10,13,16,21,22,25,27,28,34,37,39
強盗殺人,千葉県,2,4,9,11,15,17,19,19,21,26,26,26
強盗殺人,神奈川県,4,5,6,9,10,12,17,24,28,30,34,40
強盗殺人,新潟県,1,1,1,1,1,1,1,1,1,1,1,1
強盗殺人,山梨県,0,1,1,1,1,1,1,1,1,1,1,1
強盗殺人,長野県,1,4,5,5,5,5,5,6,7,9,9,9
強盗殺人,静岡県,2,3,5,5,9,9,11,10,10,12,14,15
強盗殺人,富山県,0,0,0,1,2,2,3,3,3,3,3,3
強盗殺人,石川県,0,0,0,0,0,0,1,1,1,1,1,1
強盗殺人,福井県,0,0,0,0,0,0,0,0,0,0,0,0
強盗殺人,岐阜県,2,2,3,3,4,5,5,5,7,7,7,9
強盗殺人,愛知県,7,7,9,10,12,13,19,21,21,21,25,28
強盗殺人,三重県,0,0,0,0,1,3,4,6,8,9,9,10
強盗殺人,滋賀県,0,0,1,2,3,3,3,4,4,6,7,7
強盗殺人,京都府,2,4,5,8,8,9,11,11,11,11,11,12
強盗殺人,大阪府,6,12,16,20,24,27,33,35,38,39,47,47
強盗殺人,兵庫県,0,1,2,2,3,4,5,6,7,10,12,11
強盗殺人,奈良県,0,0,1,1,1,1,1,1,1,1,1,1
強盗殺人,和歌山県,0,1,1,1,2,3,3,3,3,3,3,5
強盗殺人,鳥取県,0,0,0,0,0,0,0,0,0,0,0,0
強盗殺人,島根県,1,1,2,2,3,4,4,4,4,4,5,5
強盗殺人,岡山県,1,1,1,3,4,4,4,4,4,5,5,5
強盗殺人,広島県,0,1,1,1,1,4,4,4,9,10,10,9
強盗殺人,山口県,0,0,0,0,1,1,1,1,1,1,1,2
強盗殺人,徳島県,0,0,2,2,3,3,3,3,3,3,3,3
強盗殺人,香川県,0,0,0,0,1,1,1,1,1,3,4,4
強盗殺人,愛媛県,1,1,1,1,3,2,2,2,2,2,2,2
強盗殺人,高知県,0,1,2,2,3,3,3,3,3,3,3,3
強盗殺人,福岡県,3,5,7,9,12,13,14,16,17,18,18,17
強盗殺人,佐賀県,0,0,0,0,0,0,0,1,1,1,2,1
強盗殺人,長崎県,0,0,0,0,0,0,0,0,1,1,1,2
強盗殺人,熊本県,0,0,0,0,1,2,3,3,3,3,4,3
強盗殺人,大分県,0,0,0,1,1,1,2,2,2,2,2,2
強盗殺人,宮崎県,0,0,0,0,0,0,0,0,0,0,0,0
強盗殺人,鹿児島県,2,2,2,2,2,3,6,6,6,6,7,6
強盗殺人,沖縄県,1,2,2,3,3,3,3,4,4,4,4,4
,,,,,,,,,,,,,
罪名,都道府県,1,2,3,4,5,6,7,8,9,10,11,12
放火,全国,65,127,209,298,384,452,514,573,623,685,764,840
放火,北海道,1,4,8,9,10,11,11,11,15,15,16,18
放火,青森県,0,1,2,2,3,4,5,5,5,5,5,5
放火,岩手県,1,2,2,4,5,5,6,7,7,8,9,9
放火,宮城県,0,1,2,4,4,5,5,6,6,7,7,9
放火,秋田県,0,0,0,1,4,4,4,4,4,4,4,6
放火,山形県,0,0,0,0,0,0,1,1,2,2,2,2
放火,福島県,0,1,4,5,6,7,9,9,10,11,15,17
放火,東京都,1,6,13,16,20,23,29,30,33,39,46,53
放火,茨城県,5,6,10,14,14,15,15,20,20,20,24,29
放火,栃木県,1,3,4,6,8,8,9,11,11,11,11,11
放火,群馬県,0,1,1,3,8,11,12,13,15,17,19,19
放火,埼玉県,1,3,6,10,13,18,21,25,27,30,36,40
放火,千葉県,1,4,7,9,14,15,18,19,21,22,23,25
放火,神奈川県,0,2,3,8,11,12,14,14,15,15,16,18
放火,新潟県,2,5,8,12,18,26,28,31,31,32,32,33
放火,山梨県,0,0,0,2,3,3,3,3,4,4,4,5
放火,長野県,0,1,2,4,4,4,4,4,4,4,9,13
放火,静岡県,11,15,17,22,24,25,30,33,36,40,42,42
放火,富山県,1,1,2,3,4,4,5,5,6,6,6,6
放火,石川県,0,1,1,2,2,3,3,3,4,4,4,5
放火,福井県,0,0,0,1,2,2,3,3,3,3,3,3
放火,岐阜県,0,2,3,5,7,9,9,10,10,10,10,11
放火,愛知県,4,6,12,14,19,24,26,31,35,39,41,43
放火,三重県,0,1,3,3,4,5,6,6,6,6,6,6
放火,滋賀県,0,0,0,0,0,1,2,4,5,5,5,6
放火,京都府,6,6,6,7,7,9,10,11,12,13,13,15
放火,大阪府,9,21,41,54,76,90,102,112,114,125,148,166
放火,兵庫県,5,7,11,16,19,22,24,28,34,41,44,45
放火,奈良県,0,0,0,1,1,1,3,2,2,3,4,5
放火,和歌山県,0,0,0,1,2,3,3,3,4,4,5,5
放火,鳥取県,0,0,0,0,0,0,0,0,0,0,0,0
放火,島根県,1,1,2,2,2,2,3,3,3,3,3,3
放火,岡山県,2,2,3,3,4,4,4,6,7,7,8,8
放火,広島県,1,3,3,9,10,10,12,16,16,17,20,21
放火,山口県,1,1,2,3,3,5,5,5,6,6,6,7
放火,徳島県,0,3,4,5,5,5,5,5,5,6,6,7
放火,香川県,0,2,2,2,3,3,3,4,4,4,4,6
放火,愛媛県,0,1,1,1,2,3,4,6,7,7,8,8
放火,高知県,0,1,1,1,1,1,2,2,2,4,4,4
放火,福岡県,4,5,11,16,21,24,26,30,36,43,47,50
放火,佐賀県,1,2,4,4,4,4,5,5,5,6,6,7
放火,長崎県,0,0,0,2,2,3,3,4,6,9,9,11
放火,熊本県,1,1,1,3,3,5,8,9,10,12,14,14
放火,大分県,1,1,2,4,5,5,5,5,5,5,6,7
放火,宮崎県,1,1,1,1,1,2,2,2,2,3,3,4
放火,鹿児島県,1,1,1,1,3,3,3,3,4,4,6,8
放火,沖縄県,2,2,3,3,3,4,4,4,4,4,5,5
,,,,,,,,,,,,,
罪名,都道府県,1,2,3,4,5,6,7,8,9,10,11,12
強制性交等,全国,93,211,324,419,529,659,801,932,1049,1160,1295,1405
強制性交等,北海道,1,4,8,10,14,18,21,24,27,34,36,39
強制性交等,青森県,1,5,6,6,7,6,6,6,6,7,8,8
強制性交等,岩手県,2,3,3,4,5,5,5,5,5,5,5,6
強制性交等,宮城県,2,2,5,7,9,12,17,18,18,20,21,22
強制性交等,秋田県,0,0,1,2,2,2,2,2,2,2,2,3
強制性交等,山形県,0,0,0,1,2,2,2,2,2,2,2,3
強制性交等,福島県,0,1,2,2,3,8,10,10,10,10,10,11
強制性交等,東京都,17,37,58,75,87,111,131,161,178,196,225,244
強制性交等,茨城県,0,4,8,9,10,11,13,15,15,17,19,20
強制性交等,栃木県,2,3,5,5,7,9,11,13,16,16,19,19
強制性交等,群馬県,4,7,9,10,11,14,14,16,21,22,22,22
強制性交等,埼玉県,5,9,14,22,30,37,42,48,54,67,74,82
強制性交等,千葉県,4,10,14,17,22,29,36,46,50,55,62,70
強制性交等,神奈川県,4,8,13,15,23,29,38,47,53,59,68,74
強制性交等,新潟県,2,3,3,4,7,9,11,12,12,13,15,17
強制性交等,山梨県,1,2,2,3,4,4,4,5,5,5,5,5
強制性交等,長野県,1,1,1,2,4,4,4,7,8,10,11,12
強制性交等,静岡県,1,1,4,7,11,13,18,23,26,27,29,31
強制性交等,富山県,0,0,1,1,1,1,2,3,3,3,3,3
強制性交等,石川県,0,1,1,2,2,2,3,4,5,6,6,8
強制性交等,福井県,0,1,1,1,1,1,1,2,2,2,2,2
強制性交等,岐阜県,0,1,4,5,6,6,7,7,8,8,10,11
強制性交等,愛知県,8,17,22,28,39,52,66,71,82,93,106,116
